frame_number,timestamp,similarity,match_image_path
150,0:00:05,0.9273335933685303,WhatsApp_Video_2025-10-28_at_18_F150_18ecd9f6.jpg
150,0:00:05,0.9743636250495911,WhatsApp_Video_2025-10-28_at_18_F150_89f0272a.jpg
150,0:00:05,0.9799298048019409,WhatsApp_Video_2025-10-28_at_18_F150_6c7052cf.jpg
150,0:00:05,0.9532837867736816,WhatsApp_Video_2025-10-28_at_18_F150_b29e7f33.jpg
160,0:00:05,0.8884620070457458,WhatsApp_Video_2025-10-28_at_18_F160_8a099c02.jpg
160,0:00:05,0.8587642908096313,WhatsApp_Video_2025-10-28_at_18_F160_cfebbd6d.jpg
160,0:00:05,0.8412244319915771,WhatsApp_Video_2025-10-28_at_18_F160_1b9d5dd4.jpg
160,0:00:05,0.9163415431976318,WhatsApp_Video_2025-10-28_at_18_F160_9075b147.jpg
160,0:00:05,0.9557898044586182,WhatsApp_Video_2025-10-28_at_18_F160_95271944.jpg
160,0:00:05,0.9392824769020081,WhatsApp_Video_2025-10-28_at_18_F160_459394ec.jpg
170,0:00:05,0.9275606870651245,WhatsApp_Video_2025-10-28_at_18_F170_ceed7c1d.jpg
170,0:00:05,0.8986760377883911,WhatsApp_Video_2025-10-28_at_18_F170_001ba893.jpg
170,0:00:05,0.9740856885910034,WhatsApp_Video_2025-10-28_at_18_F170_3a91be47.jpg
170,0:00:05,0.9626363515853882,WhatsApp_Video_2025-10-28_at_18_F170_dafc45dd.jpg
180,0:00:06,0.8196190595626831,WhatsApp_Video_2025-10-28_at_18_F180_b260a86c.jpg
180,0:00:06,0.8147739171981812,WhatsApp_Video_2025-10-28_at_18_F180_f20faf86.jpg
180,0:00:06,0.9436466097831726,WhatsApp_Video_2025-10-28_at_18_F180_72e45591.jpg
180,0:00:06,0.971672773361206,WhatsApp_Video_2025-10-28_at_18_F180_e9e712cd.jpg
180,0:00:06,0.9055957198143005,WhatsApp_Video_2025-10-28_at_18_F180_ef80dad3.jpg
190,0:00:06,0.8932883739471436,WhatsApp_Video_2025-10-28_at_18_F190_dc34ec06.jpg
190,0:00:06,0.9845529198646545,WhatsApp_Video_2025-10-28_at_18_F190_59dd57fc.jpg
190,0:00:06,0.9600977897644043,WhatsApp_Video_2025-10-28_at_18_F190_3457cc25.jpg
190,0:00:06,0.9442027807235718,WhatsApp_Video_2025-10-28_at_18_F190_180aaa7c.jpg
200,0:00:06,0.9368789196014404,WhatsApp_Video_2025-10-28_at_18_F200_5682a7ea.jpg
200,0:00:06,0.9389503002166748,WhatsApp_Video_2025-10-28_at_18_F200_3e68daed.jpg
200,0:00:06,0.9829323291778564,WhatsApp_Video_2025-10-28_at_18_F200_aa9445da.jpg
200,0:00:06,0.9455574750900269,WhatsApp_Video_2025-10-28_at_18_F200_124329b0.jpg
210,0:00:07,0.8887003660202026,WhatsApp_Video_2025-10-28_at_18_F210_0492d4b2.jpg
210,0:00:07,0.9349216818809509,WhatsApp_Video_2025-10-28_at_18_F210_485fd64a.jpg
210,0:00:07,0.9552704691886902,WhatsApp_Video_2025-10-28_at_18_F210_01dab1d7.jpg
210,0:00:07,0.9648428559303284,WhatsApp_Video_2025-10-28_at_18_F210_2c08e395.jpg
210,0:00:07,0.9549942016601562,WhatsApp_Video_2025-10-28_at_18_F210_4ba3cbb7.jpg
220,0:00:07,0.944358766078949,WhatsApp_Video_2025-10-28_at_18_F220_e551eb70.jpg
220,0:00:07,0.9626529216766357,WhatsApp_Video_2025-10-28_at_18_F220_4f628d3b.jpg
220,0:00:07,0.9831740856170654,WhatsApp_Video_2025-10-28_at_18_F220_05f30a16.jpg
230,0:00:07,0.9764807224273682,WhatsApp_Video_2025-10-28_at_18_F230_4f22428e.jpg
230,0:00:07,0.9783802032470703,WhatsApp_Video_2025-10-28_at_18_F230_70e6c2fa.jpg
240,0:00:08,0.943052351474762,WhatsApp_Video_2025-10-28_at_18_F240_303f4616.jpg
240,0:00:08,0.959336519241333,WhatsApp_Video_2025-10-28_at_18_F240_aa4668de.jpg
240,0:00:08,0.9531983137130737,WhatsApp_Video_2025-10-28_at_18_F240_f2c39a18.jpg
250,0:00:08,0.9447275400161743,WhatsApp_Video_2025-10-28_at_18_F250_6f8c1d95.jpg
250,0:00:08,0.9808121919631958,WhatsApp_Video_2025-10-28_at_18_F250_d3ffff72.jpg
250,0:00:08,0.9371247887611389,WhatsApp_Video_2025-10-28_at_18_F250_a263ac28.jpg
260,0:00:08,0.9840662479400635,WhatsApp_Video_2025-10-28_at_18_F260_37cf5202.jpg
260,0:00:08,0.9269747734069824,WhatsApp_Video_2025-10-28_at_18_F260_0871748a.jpg
260,0:00:08,0.9489389061927795,WhatsApp_Video_2025-10-28_at_18_F260_f7b0c0cb.jpg
270,0:00:09,0.9765362739562988,WhatsApp_Video_2025-10-28_at_18_F270_21a1daf9.jpg
270,0:00:09,0.9524610042572021,WhatsApp_Video_2025-10-28_at_18_F270_ae538deb.jpg
270,0:00:09,0.9595575332641602,WhatsApp_Video_2025-10-28_at_18_F270_7b73b3fe.jpg
280,0:00:09,0.9272048473358154,WhatsApp_Video_2025-10-28_at_18_F280_4dba87c6.jpg
280,0:00:09,0.9567360877990723,WhatsApp_Video_2025-10-28_at_18_F280_f34a9e3c.jpg
290,0:00:09,0.9408307075500488,WhatsApp_Video_2025-10-28_at_18_F290_0fa8e567.jpg
290,0:00:09,0.943181574344635,WhatsApp_Video_2025-10-28_at_18_F290_f79ced80.jpg
300,0:00:10,0.9295117855072021,WhatsApp_Video_2025-10-28_at_18_F300_984b7f46.jpg
300,0:00:10,0.9722679853439331,WhatsApp_Video_2025-10-28_at_18_F300_414ef316.jpg
310,0:00:10,0.8416554927825928,WhatsApp_Video_2025-10-28_at_18_F310_9fb34a0b.jpg
310,0:00:10,0.932427704334259,WhatsApp_Video_2025-10-28_at_18_F310_687ec991.jpg
320,0:00:10,0.9426990747451782,WhatsApp_Video_2025-10-28_at_18_F320_938a270a.jpg
330,0:00:11,0.9331715106964111,WhatsApp_Video_2025-10-28_at_18_F330_c7ccc52a.jpg
340,0:00:11,0.924822211265564,WhatsApp_Video_2025-10-28_at_18_F340_5a78bfaa.jpg
350,0:00:11,0.9291297793388367,WhatsApp_Video_2025-10-28_at_18_F350_79164364.jpg
350,0:00:11,0.9227014780044556,WhatsApp_Video_2025-10-28_at_18_F350_93b64654.jpg
360,0:00:12,0.9439734220504761,WhatsApp_Video_2025-10-28_at_18_F360_a4db6597.jpg
370,0:00:12,0.9356292486190796,WhatsApp_Video_2025-10-28_at_18_F370_3e04cfbc.jpg
380,0:00:12,0.9605381488800049,WhatsApp_Video_2025-10-28_at_18_F380_bbb02746.jpg
390,0:00:13,0.9404805898666382,WhatsApp_Video_2025-10-28_at_18_F390_51d09977.jpg
400,0:00:13,0.9417685866355896,WhatsApp_Video_2025-10-28_at_18_F400_eff2ff79.jpg
400,0:00:13,0.9784148335456848,WhatsApp_Video_2025-10-28_at_18_F400_e3f0227e.jpg
410,0:00:13,0.9680765867233276,WhatsApp_Video_2025-10-28_at_18_F410_fadad74f.jpg
420,0:00:14,0.9647343754768372,WhatsApp_Video_2025-10-28_at_18_F420_b8b72d81.jpg
430,0:00:14,0.9706322550773621,WhatsApp_Video_2025-10-28_at_18_F430_1f7d8ef7.jpg
440,0:00:14,0.9818230271339417,WhatsApp_Video_2025-10-28_at_18_F440_c49483d7.jpg
450,0:00:15,0.9612418413162231,WhatsApp_Video_2025-10-28_at_18_F450_67466310.jpg
450,0:00:15,0.9612418413162231,WhatsApp_Video_2025-10-28_at_18_F450_762f90aa.jpg
460,0:00:15,0.9767532348632812,WhatsApp_Video_2025-10-28_at_18_F460_fc4f075a.jpg
460,0:00:15,0.9767532348632812,WhatsApp_Video_2025-10-28_at_18_F460_565a779d.jpg
470,0:00:15,0.9561388492584229,WhatsApp_Video_2025-10-28_at_18_F470_a8aa7deb.jpg
470,0:00:15,0.9561388492584229,WhatsApp_Video_2025-10-28_at_18_F470_4d8b45ed.jpg
480,0:00:16,0.9717779755592346,WhatsApp_Video_2025-10-28_at_18_F480_e83f7b4e.jpg
480,0:00:16,0.9805376529693604,WhatsApp_Video_2025-10-28_at_18_F480_21b07406.jpg
480,0:00:16,0.9717779755592346,WhatsApp_Video_2025-10-28_at_18_F480_fe4f8988.jpg
480,0:00:16,0.9805376529693604,WhatsApp_Video_2025-10-28_at_18_F480_855e7962.jpg
490,0:00:16,0.9602466821670532,WhatsApp_Video_2025-10-28_at_18_F490_042dc673.jpg
490,0:00:16,0.972825288772583,WhatsApp_Video_2025-10-28_at_18_F490_499216db.jpg
490,0:00:16,0.9602466821670532,WhatsApp_Video_2025-10-28_at_18_F490_28095f5b.jpg
490,0:00:16,0.972825288772583,WhatsApp_Video_2025-10-28_at_18_F490_d430b409.jpg
